Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
2016.00,27000.00,Diesel,Automatic,First,19.08 ,1582,126.2,5.00,8600.00
2018.00,22734.00,Petrol,Manual,First,16.47 ,1198,74,5.00,7530.00
2014.00,58002.00,Diesel,Manual,First,19.64 ,1461,108.45,5.00,5750.00
2012.00,31500.00,Petrol,Automatic,First,16.5 ,1198,86.8,5.00,4150.00
2017.00,30933.00,Petrol,Manual,First,18.16 ,1196,86.8,5.00,5840.00
2012.00,27090.00,Diesel,Automatic,First,18.53 ,1968,187.74,5.00,16500.00
2015.00,29500.00,Diesel,Automatic,First,15.97 ,2993,258,7.00,43000.00
2013.00,45000.00,Petrol,Manual,First,20.36 ,1197,78.9,5.00,3550.00
2018.00,11691.00,Petrol,Manual,First,18.6 ,1197,81.83,5.00,8900.00
2006.00,121000.00,Diesel,Manual,Second,16.4 ,1896,90,5.00,2500.00
2010.00,118077.00,Diesel,Manual,First,16.2 ,1493,110,5.00,3850.00
2012.00,36300.00,Petrol,Automatic,Third,17.1 ,1591,121.4,5.00,7500.00
2005.00,90000.00,Petrol,Manual,Second,15.3 ,1341,61,5.00,1800.00
2010.00,78000.00,Diesel,Manual,First,20.0 ,1399,68,5.00,2250.00
2015.00,42000.00,Diesel,Automatic,First,17.68 ,1968,174.33,5.00,24250.00
2015.00,27000.00,Petrol,Manual,First,16.47 ,1198,74,5.00,4350.00
2012.00,22000.00,Diesel,Automatic,First,17.05 ,1995,184,5.00,11500.00
2014.00,49000.00,Petrol,Manual,First,17.4 ,1497,117.3,5.00,4750.00
2012.00,42600.00,Diesel,Manual,First,23.0 ,1396,90,5.00,4990.00
2018.00,12794.00,Petrol,Automatic,First,19.0 ,1199,88.7,5.00,9150.00
2006.00,125000.00,Petrol,Manual,Fourth & Above,16.1 ,,,,2350.00
2014.00,88046.00,Petrol,Automatic,First,10.1 ,2354,152,5.00,13990.00
2014.00,8000.00,Diesel,Automatic,Second,20.0 ,2143,107.3,5.00,19750.00
2018.00,82739.00,Diesel,Automatic,First,16.0 ,2179,140,7.00,16770.00
2006.00,193000.00,Diesel,Manual,Third,13.6 ,2523,63,7.00,2500.00
2013.00,7000.00,Petrol,Automatic,First,17.97 ,1498,99.6,5.00,3650.00
2012.00,60000.00,Diesel,Automatic,Second,12.35 ,2179,187.74,5.00,23500.00
2017.00,38000.00,Petrol,Manual,First,22.74 ,796,47.3,5.00,3110.00
2013.00,56344.00,Petrol,Manual,First,17.6 ,1496,88.73,5.00,4570.00
2014.00,17858.00,Petrol,Manual,First,17.0 ,1197,80,5.00,5320.00
2012.00,53000.00,Petrol,Manual,First,20.36 ,1197,78.9,5.00,3200.00
2016.00,67906.00,Diesel,Manual,First,25.2 ,1248,74,5.00,5630.00
2015.00,19000.00,Petrol,Manual,First,21.1 ,814,55.2,5.00,3000.00
2010.00,67000.00,Diesel,Automatic,Second,22.69 ,1995,190,5.00,9250.00
2011.00,80000.00,Diesel,Manual,First,23.57 ,1396,70,5.00,1200.00
2015.00,61000.00,Petrol,Manual,First,22.74 ,796,47.3,5.00,2150.00
2010.00,39000.00,Diesel,Manual,First,22.07 ,1199,73.9,5.00,3050.00
2014.00,59000.00,Petrol,Automatic,First,14.28 ,1798,138.03,5.00,11500.00
2008.00,80931.00,Petrol,Manual,First,17.92 ,1086,62.1,5.00,2300.00
2016.00,34000.00,Petrol,Manual,First,20.4 ,1197,81.80,5.00,4950.00
2013.00,130000.00,Diesel,Manual,First,21.64 ,1461,84.8,5.00,4750.00
2018.00,52380.00,Diesel,Manual,First,24.3 ,1248,88.5,5.00,10150.00
2011.00,44000.00,Petrol,Manual,First,18.06 ,1198,75,5.00,2650.00
2015.00,84000.00,Diesel,Manual,First,20.0 ,1399,68.05,5.00,3800.00
2017.00,41697.00,Petrol,Automatic,First,13.1 ,1997,141.1,5.00,16680.00
2014.00,163000.00,Diesel,Manual,First,19.01 ,1461,108.5,5.00,5000.00
2011.00,42000.00,Petrol,Manual,Second,17.71 ,1197,78.9,5.00,3750.00
2013.00,129000.00,Diesel,Manual,Third,21.27 ,1396,88.76,5.00,4110.00
2015.00,32200.00,Petrol,Manual,Second,18.16 ,1196,86.8,5.00,4250.00
2004.00,129000.00,Diesel,Manual,First,10.5 ,2835,107.2,6.00,3450.00
2014.00,40000.00,Diesel,Automatic,First,17.11 ,1968,174.33,5.00,22500.00
2006.00,150000.00,Petrol,Manual,First,12.4 ,1998,132,8.00,4500.00
2007.00,140000.00,Petrol,Manual,First,15.26 ,1150,74.9,5.00,900.00
2006.00,63181.00,Petrol,Manual,First,15.3 ,1341,83,5.00,1850.00
2013.00,39575.00,Diesel,Manual,First,25.8 ,1498,98.6,5.00,3250.00
2010.00,63600.00,Diesel,Manual,Second,17.8 ,1248,null,5.00,3100.00
2014.00,70374.00,Diesel,Manual,First,22.7 ,1498,89.84,5.00,7340.00
2015.00,26256.00,Diesel,Manual,First,20.14 ,1498,88.5,5.00,4250.00
2016.00,13460.00,Petrol,Manual,First,18.6 ,1197,81.86,5.00,6450.00
2011.00,122000.00,Diesel,Manual,Second,12.8 ,2494,102,8.00,10750.00
2015.00,58589.00,Diesel,Automatic,First,15.26 ,2143,203.2,5.00,27750.00
2005.00,115000.00,Petrol,Manual,Second,17.3 ,1061,64,5.00,990.00
2016.00,75000.00,Diesel,Automatic,First,12.62 ,2198,158,7.00,24000.00
2016.00,30292.00,Petrol,Manual,First,18.6 ,1197,81.86,5.00,6100.00
2017.00,32248.00,Petrol,Manual,First,17.5 ,1199,88.7,5.00,8250.00
2013.00,74000.00,Petrol,Manual,First,16.47 ,1198,73.9,5.00,4650.00
2014.00,56100.00,Petrol,Manual,First,13.7 ,1997,153.86,5.00,9750.00
2014.00,61325.00,Petrol,Manual,First,18.9 ,1197,81.86,5.00,4400.00
2014.00,33000.00,Petrol,Manual,First,19.1 ,1197,85.8,5.00,3990.00
2016.00,18090.00,Diesel,Automatic,First,16.2 ,2993,258,5.00,45730.00
2014.00,71390.00,Diesel,Manual,First,22.7 ,1498,89.84,5.00,5270.00
2014.00,41000.00,CNG,Manual,First,26.2,998,58.2,5.00,3500.00
2016.00,67000.00,Diesel,Manual,First,26.0 ,1498,98.6,5.00,7250.00
2008.00,99000.00,Diesel,Manual,Second,17.0 ,1405,70,5.00,1600.00
2014.00,142000.00,Diesel,Manual,Second,19.01 ,1461,108.45,5.00,6000.00
2010.00,26966.00,Petrol,Manual,First,20.36 ,1197,78.9,5.00,3000.00
2015.00,27628.00,Petrol,Manual,First,18.7 ,1199,88.7,5.00,4950.00
2016.00,82497.00,Diesel,Manual,First,23.65 ,1248,88.5,5.00,8990.00
2007.00,86000.00,Petrol,Manual,Third,11.9 ,2354,144,5.00,1850.00
2016.00,26981.00,Petrol,Manual,First,16.47 ,1198,73.9,5.00,6160.00
2010.00,110471.00,Diesel,Manual,First,21.1 ,1248,73.9,5.00,3500.00
2014.00,69000.00,Petrol,Manual,First,19.5 ,1199,88.76,5.00,4500.00
2017.00,12000.00,Petrol,Manual,First,18.6 ,1197,81.83,5.00,7750.00
2014.00,77500.00,Diesel,Manual,First,20.45 ,1461,83.8,5.00,6600.00
2014.00,48031.00,Petrol,Manual,First,18.9 ,1197,82,5.00,4980.00
2008.00,170000.00,Diesel,Automatic,Third,16.07 ,1995,181,5.00,9750.00
2014.00,69565.00,Diesel,Manual,First,22.7 ,1498,89.84,5.00,5550.00
2016.00,45492.00,Diesel,Automatic,First,21.5 ,1498,108.5,5.00,10300.00
2011.00,85000.00,Petrol,Automatic,Second,11.7 ,2354,177.6,5.00,7500.00
2008.00,55902.00,Petrol,Manual,First,14.49 ,1399,92.7,5.00,1800.00
2017.00,18500.00,Petrol,Manual,First,16.2 ,1199,74,5.00,6250.00
2015.00,129750.00,Diesel,Manual,Second,14.95 ,2489,93.7,7.00,6800.00
2009.00,50902.00,Petrol,Automatic,First,19.2 ,1197,80,5.00,3000.00
2015.00,84725.00,Diesel,Manual,First,15.1 ,2179,140,7.00,11600.00
2013.00,40000.00,Diesel,Manual,Second,22.7 ,1582,126.24,5.00,6950.00
2010.00,60000.00,Petrol,Manual,Third,14.3 ,1798,160,5.00,3500.00
2014.00,33496.00,Petrol,Manual,First,18.9 ,1197,81.86,5.00,5500.00
2015.00,25000.00,Petrol,Manual,First,18.6 ,1197,81.83,5.00,5650.00
2013.00,71000.00,Diesel,Manual,First,18.2 ,1248,73.8,8.00,3250.00
2015.00,20826.00,Petrol,Automatic,First,14.3 ,1598,103.6,5.00,7720.00
2016.00,42244.00,Diesel,Manual,First,19.67 ,1582,126.2,5.00,12000.00
2013.00,98598.00,Diesel,Manual,First,25.44 ,936,57.6,5.00,1550.00
2011.00,62100.00,Diesel,Manual,First,11.5 ,2982,171,7.00,10750.00
2016.00,44238.00,Petrol,Manual,First,18.6 ,1197,81.83,5.00,6720.00
2012.00,91743.00,Diesel,Automatic,First,12.07 ,2967,241.4,7.00,28550.00
2013.00,19828.00,Diesel,Automatic,Second,17.85 ,2967,300,4.00,75000.00
2016.00,36891.00,Petrol,Manual,First,17.8 ,1497,117.3,5.00,10490.00
2012.00,90049.00,Diesel,Manual,First,17.21 ,1493,100,7.00,3800.00
2012.00,74002.00,Diesel,Automatic,First,16.55 ,1968,140,5.00,18500.00
2013.00,41000.00,Petrol,Automatic,First,12.37 ,2359,198.25,5.00,6000.00
2012.00,83678.00,Diesel,Manual,First,22.32 ,1582,126.32,5.00,5500.00
2010.00,91000.00,Petrol,Manual,First,18.9 ,998,67.1,5.00,2300.00
2016.00,50000.00,Diesel,Manual,First,24.52 ,1248,88.5,7.00,8700.00
2015.00,58000.00,Diesel,Manual,First,24.4 ,1120,71.01,5.00,4950.00
2012.00,80000.00,Diesel,Manual,First,22.9 ,1248,74,5.00,4250.00
2017.00,41290.00,Diesel,Manual,Second,16.0 ,2179,140,7.00,10940.00
2013.00,65000.00,Diesel,Automatic,First,22.48 ,1995,190,5.00,21260.00
2016.00,16471.00,Petrol,Manual,Second,14.28 ,1798,138.03,5.00,11500.00
2015.00,54339.00,Diesel,Manual,Second,22.54 ,1396,88.73,5.00,6000.00
2016.00,24025.00,Petrol,Manual,First,18.15 ,1198,82,6.00,4100.00
2013.00,24027.00,Petrol,Manual,First,24.7 ,796,47.3,5.00,2010.00
2010.00,59270.00,Petrol,Manual,First,15.7 ,1172,67,5.00,2600.00
2012.00,40000.00,Petrol,Manual,First,18.9 ,998,67.1,5.00,2350.00
2012.00,155566.00,Diesel,Manual,Second,9.5 ,2835,118.6,6.00,9150.00
2013.00,42320.00,Petrol,Manual,First,19.4 ,1198,86.8,5.00,2900.00
2017.00,24153.00,Diesel,Manual,Second,22.54 ,1396,88.73,5.00,9180.00
2016.00,27000.00,Petrol,Automatic,First,13.0 ,1591,121.3,5.00,11450.00
2012.00,92000.00,CNG,Manual,Second,26.83,796,38.4,5.00,2100.00
2017.00,61795.00,Petrol,Manual,First,17.8 ,1198,86.7,5.00,5530.00
2016.00,13500.00,Petrol,Manual,First,18.15 ,1198,82,6.00,3750.00
2018.00,4500.00,Petrol,Automatic,First,18.0 ,1497,117.3,5.00,12500.00
2017.00,23000.00,Diesel,Automatic,First,16.0 ,2179,140,7.00,15500.00
2011.00,65400.00,Petrol,Manual,First,0.0 ,1086,null,5.00,2100.00
2013.00,80578.00,Diesel,Automatic,Second,14.84 ,2143,170,5.00,14500.00
2017.00,42646.00,Diesel,Automatic,First,19.6 ,1461,108.45,5.00,12460.00
2014.00,30000.00,Petrol,Manual,Second,16.47 ,1198,74,5.00,5250.00
2012.00,90000.00,Diesel,Automatic,First,18.48 ,,,,14500.00
2009.00,98000.00,Diesel,Automatic,Second,13.5 ,2987,282,5.00,25000.00
2012.00,66400.00,Petrol,Manual,First,0.0 ,,,,2660.00
2012.00,50000.00,Diesel,Automatic,First,12.9 ,2993,271.23,4.00,45000.00
2015.00,63310.00,Diesel,Manual,First,28.4 ,1248,74,5.00,5100.00
2014.00,66000.00,Diesel,Manual,First,25.8 ,1498,98.6,5.00,3500.00
2011.00,74000.00,Diesel,Automatic,Second,16.07 ,1995,181,5.00,12500.00
2012.00,93000.00,Diesel,Manual,First,23.5 ,1396,88.7,5.00,5550.00
2015.00,70000.00,Diesel,Automatic,First,11.5 ,2982,169,7.00,19480.00
2012.00,48772.00,Petrol,Manual,First,18.6 ,1197,85.8,5.00,3910.00
2010.00,66000.00,Petrol,Manual,First,18.6 ,1199,79.4,5.00,2190.00
2017.00,27417.00,Petrol,Automatic,First,18.9 ,1197,82,5.00,6890.00
2011.00,51593.00,Petrol,Manual,Second,15.6 ,1196,70,5.00,3470.00
2008.00,86340.00,Petrol,Automatic,Second,9.1 ,2349,null,5.00,3250.00
2010.00,75000.00,Petrol,Manual,First,16.1 ,1298,88.2,5.00,2850.00
2016.00,39237.00,Diesel,Automatic,First,17.11 ,1968,174.33,5.00,25640.00
2018.00,11966.00,Petrol,Manual,First,16.8 ,1497,116.3,5.00,10280.00
2015.00,37000.00,Petrol,Manual,First,18.2 ,1199,88.7,5.00,6300.00
2014.00,70920.00,Diesel,Manual,First,20.14 ,1498,88.8,5.00,4750.00
2013.00,65280.00,Diesel,Manual,First,19.87 ,1461,83.14,5.00,5800.00
2016.00,62000.00,Diesel,Automatic,First,12.51 ,2179,187.7,7.00,44500.00
2014.00,44525.00,Petrol,Manual,First,18.5 ,1197,82.9,5.00,4650.00
2009.00,86863.00,Petrol,Manual,First,17.0 ,1497,118,5.00,3600.00
2015.00,102626.00,Diesel,Manual,First,16.0 ,2179,140,7.00,12250.00
2017.00,45000.00,Diesel,Manual,First,16.3 ,1956,170,5.00,20000.00
2017.00,22000.00,Diesel,Manual,First,16.0 ,2179,140,7.00,16000.00
2011.00,108905.00,Diesel,Automatic,Second,11.79 ,2179,120,8.00,6210.00
2016.00,12800.00,Petrol,Manual,First,19.44 ,1198,67,7.00,3250.00
2016.00,32000.00,Diesel,Manual,First,15.4 ,2179,120,7.00,9750.00
2014.00,39000.00,Petrol,Automatic,First,15.5 ,1198,86.7,5.00,4450.00
2017.00,42000.00,Diesel,Manual,First,25.6 ,1498,98.6,5.00,12000.00
2008.00,73000.00,Petrol,Manual,First,14.4 ,1396,65,5.00,800.00
2018.00,48000.00,Diesel,Manual,First,24.0 ,1186,73.97,5.00,5950.00
2015.00,18000.00,CNG,Manual,First,33.44,796,40.3,4.00,3000.00
2014.00,19000.00,Petrol,Manual,First,17.43 ,1396,105.5,5.00,5250.00
2019.00,33598.00,Diesel,Manual,First,13.68 ,2393,147.8,7.00,22200.00
2012.00,63000.00,Diesel,Automatic,First,17.05 ,1995,184,5.00,13500.00
2015.00,48000.00,Diesel,Automatic,First,16.96 ,1968,138.03,5.00,13500.00
2014.00,66000.00,Diesel,Manual,First,20.0 ,1399,68.05,5.00,3470.00
2013.00,80000.00,Diesel,Automatic,Second,11.18 ,2696,184,7.00,9500.00
2011.00,37000.00,Petrol,Manual,First,15.04 ,1598,103.6,5.00,4800.00
2016.00,35058.00,Petrol,Manual,First,15.0 ,1598,103.52,5.00,6540.00
2012.00,52000.00,Petrol,Manual,First,16.47 ,1198,73.9,5.00,3100.00
2015.00,61313.00,Diesel,Manual,First,23.65 ,1248,88.5,5.00,7990.00
2009.00,45000.00,Petrol,Manual,Second,14.53 ,1798,138.1,5.00,3300.00
2015.00,74000.00,Diesel,Manual,First,20.77 ,1248,88.8,7.00,8750.00
2013.00,89000.00,Petrol,Automatic,First,19.2 ,1197,80,5.00,4190.00
2019.00,13414.00,Diesel,Automatic,First,17.9 ,2143,136,5.00,30770.00
2006.00,95000.00,Petrol,Manual,Second,16.9 ,1497,100,5.00,2110.00
2018.00,15900.00,Petrol,Manual,First,18.15 ,1198,82,6.00,6250.00
2011.00,151000.00,Diesel,Manual,First,11.5 ,2982,171,7.00,11400.00
2011.00,65000.00,Petrol,Manual,First,17.0 ,1497,118,5.00,5200.00
2017.00,36824.00,Diesel,Automatic,First,18.53 ,1968,187.74,5.00,39840.00
2013.00,65287.00,Diesel,Manual,First,20.0 ,1399,68.05,5.00,4450.00
2014.00,52000.00,Diesel,Automatic,First,17.9 ,2143,136,5.00,19500.00
2007.00,33000.00,Petrol,Manual,First,15.26 ,1150,74.9,5.00,1750.00
2016.00,71000.00,Diesel,Manual,First,25.83 ,1498,99,5.00,5100.00
2013.00,71000.00,Diesel,Automatic,First,22.7 ,1582,126.2,5.00,6800.00
2016.00,20000.00,Petrol,Automatic,First,21.4 ,1197,83.1,5.00,5740.00
2010.00,71000.00,Petrol,Manual,First,16.1 ,1197,85,5.00,3300.00
2010.00,29000.00,Diesel,Automatic,First,9.9 ,3498,271.72,4.00,32000.00
2016.00,27000.00,Diesel,Automatic,First,21.76 ,1995,190,5.00,35000.00
2017.00,19000.00,Diesel,Automatic,First,28.4 ,1248,73.75,5.00,8900.00
2011.00,58000.00,Petrol,Manual,Second,17.01 ,1591,121.3,5.00,4000.00
2018.00,42203.00,Diesel,Manual,First,17.1 ,1956,170,5.00,19460.00
2009.00,94000.00,Diesel,Automatic,First,11.4 ,1991,142,5.00,5250.00
2013.00,52000.00,CNG,Manual,Second,15.1,1196,73,5.00,2600.00
2018.00,4900.00,Diesel,Manual,First,21.5 ,1497,108.5,5.00,9220.00
2013.00,70000.00,Petrol,Manual,First,21.1 ,814,55.2,5.00,1800.00
2005.00,100000.00,Diesel,Manual,Second,13.5 ,1405,null,5.00,1300.00
2015.00,65266.00,Diesel,Automatic,First,14.69 ,2993,258,5.00,31750.00
2014.00,54569.00,Diesel,Manual,First,20.77 ,1248,88.76,7.00,5990.00
2015.00,51361.00,Petrol,Manual,First,18.0 ,1198,86.7,5.00,4940.00
2007.00,125000.00,Petrol,Manual,Third,16.6 ,1388,68,5.00,1500.00
2008.00,66000.00,Petrol,Manual,Third,13.5 ,1799,130,5.00,3250.00
2007.00,65047.00,LPG,Manual,First,17.3,1061,57.5,5.00,1950.00
2014.00,22281.00,Diesel,Manual,First,20.77 ,1248,88.8,7.00,6500.00
2013.00,63210.00,Diesel,Manual,First,24.0 ,1120,70,5.00,3710.00
2018.00,31000.00,Petrol,Manual,First,20.14 ,1197,81.86,5.00,5000.00
2008.00,60000.00,Petrol,Manual,First,19.81 ,1086,68.05,5.00,1990.00
2017.00,32006.00,Petrol,Manual,First,18.0 ,1198,86.7,5.00,4250.00
2009.00,78000.00,Diesel,Automatic,First,12.4 ,2698,179.5,5.00,8000.00
2011.00,9489.00,Petrol,Manual,First,20.36 ,1197,78.9,5.00,2950.00
2018.00,5000.00,Petrol,Manual,First,25.17 ,799,53.3,5.00,3500.00
2012.00,60000.00,Diesel,Automatic,Second,15.2 ,1968,140.8,5.00,16000.00
2015.00,50000.00,Petrol,Manual,First,22.74 ,796,47.3,5.00,2750.00
2015.00,53000.00,Petrol,Manual,First,17.8 ,1497,117.3,5.00,6950.00
2011.00,64000.00,Petrol,Automatic,Second,11.74 ,1796,186,5.00,12500.00
2017.00,43827.00,Diesel,Automatic,First,13.22 ,2967,241.4,5.00,36830.00
2011.00,36431.00,Petrol,Manual,First,16.2 ,1199,74,5.00,2700.00
2017.00,35000.00,Diesel,Manual,First,21.38 ,1396,88.7,5.00,9900.00
2011.00,94832.00,Petrol,Manual,First,17.0 ,1497,118,5.00,3830.00
2012.00,88381.00,Petrol,Manual,First,17.0 ,1497,118,5.00,5250.00
2016.00,45194.00,Diesel,Manual,First,22.7 ,1598,118,5.00,7750.00
2010.00,66000.00,Petrol,Manual,Second,16.51 ,1586,103.2,5.00,2460.00
2014.00,38578.00,Diesel,Manual,First,23.4 ,1248,74,5.00,3960.00
2015.00,40000.00,Diesel,Manual,First,20.77 ,1248,88.8,7.00,8250.00
2018.00,20632.00,Petrol,Manual,First,18.6 ,1197,81.83,5.00,7580.00
2014.00,73042.00,Diesel,Manual,First,24.0 ,1120,70,5.00,3990.00
2014.00,54257.00,Petrol,Manual,First,17.4 ,1497,117.3,5.00,6250.00
2013.00,93000.00,Diesel,Manual,First,20.5 ,1598,103.5,5.00,5000.00
2005.00,102000.00,Diesel,Automatic,Second,11.0 ,2987,198.5,5.00,4650.00
2016.00,28881.00,Diesel,Automatic,First,13.01 ,2199,194.3,7.00,21370.00
2007.00,52195.00,Petrol,Manual,First,19.7 ,796,46.3,5.00,1750.00
2018.00,20422.00,Diesel,Manual,First,12.4 ,2499,134,5.00,16090.00
2012.00,38000.00,Diesel,Manual,First,24.8 ,1396,88.7,5.00,4100.00
2015.00,92885.00,Diesel,Manual,First,20.0 ,1399,68,5.00,3560.00
2010.00,43000.00,Petrol,Manual,Second,17.0 ,1497,118,5.00,4210.00
2016.00,70478.00,Diesel,Manual,First,17.8 ,1248,null,5.00,6860.00
2015.00,57000.00,Diesel,Manual,First,23.9 ,1582,126.2,5.00,6600.00
2018.00,32434.00,Petrol,Automatic,First,13.0 ,1591,121.3,5.00,14350.00
2017.00,32000.00,Diesel,Manual,First,22.7 ,1498,89.84,5.00,9500.00
2011.00,59000.00,Diesel,Automatic,First,11.2 ,2993,241,4.00,21900.00
2016.00,76467.00,Diesel,Automatic,First,18.12 ,1995,190,5.00,30450.00
2016.00,100000.00,Diesel,Manual,First,25.83 ,1498,99,5.00,5100.00
2013.00,37086.00,Petrol,Automatic,First,17.0 ,1591,121.3,5.00,5440.00
2010.00,135000.00,Diesel,Manual,First,13.8 ,1399,68,5.00,1600.00
2014.00,54862.00,Diesel,Automatic,First,17.68 ,1968,174.33,5.00,16670.00
2010.00,67758.00,Petrol,Manual,First,10.8 ,2354,null,5.00,9500.00
2012.00,56200.00,Petrol,Automatic,First,15.0 ,1396,98.6,5.00,3850.00
2011.00,169006.00,Diesel,Manual,First,14.24 ,2755,174.5,7.00,10640.00
2016.00,20229.00,Petrol,Manual,First,25.17 ,799,53.3,5.00,3500.00
2008.00,62000.00,Petrol,Manual,Third,18.0 ,995,62,5.00,1100.00
2011.00,51500.00,Petrol,Manual,Second,16.2 ,1599,103.2,5.00,2600.00
2012.00,69000.00,Diesel,Automatic,First,18.88 ,1995,184,5.00,18500.00
2004.00,167000.00,Petrol,Manual,First,0.0 ,1086,null,5.00,1350.00
2015.00,62476.00,Diesel,Manual,First,26.59 ,1248,74,5.00,7950.00
2017.00,60500.00,Diesel,Manual,First,25.4 ,1186,73.97,5.00,5490.00
2017.00,17978.00,Petrol,Automatic,First,19.0 ,1199,88.7,5.00,6950.00
2008.00,300000.00,Diesel,Manual,First,17.0 ,1405,70,5.00,1000.00
2013.00,123000.00,Diesel,Manual,Second,17.8 ,1399,67,5.00,4450.00
2016.00,45296.00,Diesel,Manual,First,25.1 ,1248,88.5,5.00,6990.00
2008.00,77325.00,Petrol,Manual,First,15.6 ,1586,104.68,5.00,3510.00
2018.00,25858.00,Petrol,Automatic,First,21.4 ,1197,83.1,5.00,7540.00
2016.00,120000.00,Diesel,Manual,First,23.2 ,1248,73.94,5.00,3650.00
2016.00,22000.00,Diesel,Automatic,First,19.5 ,1582,126.24,5.00,16000.00
2012.00,11000.00,Petrol,Manual,First,16.2 ,995,62.1,5.00,1400.00
2017.00,3900.00,Petrol,Manual,First,18.6 ,1197,81.83,5.00,6450.00
2016.00,106092.00,Diesel,Manual,First,24.4 ,1120,71,5.00,4400.00
2015.00,27000.00,Petrol,Automatic,First,19.0 ,1199,88.7,5.00,5950.00
2013.00,11000.00,Petrol,Manual,First,19.4 ,1198,86.8,5.00,3900.00
2016.00,39753.00,Diesel,Automatic,First,13.0 ,2143,201.1,5.00,35280.00
2017.00,39800.00,Diesel,Manual,First,17.6 ,2179,153.86,7.00,14250.00
2017.00,73000.00,Diesel,Manual,First,24.4 ,1120,71,5.00,4500.00
2015.00,55000.00,Diesel,Manual,First,22.7 ,1498,89.84,5.00,7500.00
2017.00,18351.00,Petrol,Automatic,First,21.9 ,624,37.48,4.00,3410.00
2013.00,45000.00,Petrol,Manual,Second,19.4 ,1198,86.8,5.00,3250.00
2016.00,112200.00,Diesel,Manual,First,24.52 ,1248,88.5,7.00,8300.00
2010.00,29000.00,Petrol,Manual,First,20.36 ,1197,78.9,5.00,3450.00
2007.00,57309.00,Petrol,Manual,First,17.0 ,1086,null,5.00,2100.00
2015.00,53392.00,Diesel,Manual,First,16.0 ,2179,140,7.00,11950.00
2010.00,71000.00,Diesel,Manual,First,20.54 ,1598,103.6,5.00,4250.00
2014.00,93000.00,Diesel,Manual,First,14.0 ,2179,138.1,7.00,8250.00
2010.00,119000.00,Petrol,Manual,First,10.2 ,2354,180,5.00,5950.00
2016.00,42225.00,Petrol,Manual,First,15.1 ,1196,73,7.00,4300.00
2012.00,65000.00,Diesel,Manual,First,22.9 ,1248,74,5.00,3900.00
2016.00,27809.00,Petrol,Automatic,First,21.4 ,1197,83.1,5.00,6410.00
2015.00,65100.00,Diesel,Manual,First,15.1 ,2179,140,7.00,8360.00
2014.00,51000.00,Petrol,Manual,First,19.1 ,1197,82,5.00,3850.00
2017.00,10000.00,Diesel,Automatic,First,19.27 ,2143,167.62,5.00,36000.00
2011.00,54895.00,Petrol,Manual,First,13.14 ,1798,160,5.00,7500.00
2015.00,80768.00,Diesel,Manual,First,20.14 ,1498,88.73,5.00,5700.00
2019.00,12076.00,Petrol,Manual,First,20.89 ,1197,81.80,5.00,5500.00
2016.00,49000.00,Diesel,Manual,First,25.2 ,1248,74,5.00,5900.00
2015.00,42366.00,Petrol,Manual,First,17.8 ,1497,117.3,5.00,7750.00
2010.00,68000.00,Diesel,Automatic,First,11.5 ,2993,235,5.00,18000.00
2008.00,122397.00,Diesel,Manual,First,17.5 ,1896,106,5.00,4400.00
2017.00,50534.00,Petrol,Automatic,First,17.21 ,1197,103.5,5.00,8270.00
2014.00,55300.00,Diesel,Manual,First,19.87 ,1461,83.8,5.00,4750.00
2008.00,73095.00,Petrol,Automatic,First,16.8 ,1497,118,5.00,3800.00
2011.00,51100.00,Diesel,Manual,First,20.54 ,1598,103.6,5.00,3400.00
2016.00,13436.00,Petrol,Manual,Second,18.9 ,1197,82,5.00,4700.00
2008.00,76000.00,Petrol,Manual,Second,16.6 ,1388,68,5.00,1490.00
2016.00,63141.00,Diesel,Manual,Second,24.4 ,1120,71,5.00,4500.00
2014.00,74885.00,Diesel,Manual,First,25.8 ,1498,98.6,5.00,5400.00
2016.00,14000.00,Petrol,Automatic,First,18.0 ,1497,117.3,5.00,11500.00
2012.00,56000.00,Diesel,Manual,Second,20.4 ,1461,108.5,5.00,3500.00
2010.00,46000.00,Diesel,Automatic,First,22.48 ,1995,190,5.00,16500.00
2012.00,51800.00,Petrol,Manual,First,15.5 ,1586,103.3,5.00,3900.00
2007.00,81000.00,Petrol,Automatic,First,16.4 ,1497,78,5.00,3250.00
2018.00,17370.00,Petrol,Manual,First,17.0 ,1198,73.75,5.00,5840.00
2016.00,18456.00,Petrol,Manual,First,17.0 ,1198,73.75,5.00,5750.00
2010.00,59000.00,Diesel,Automatic,First,16.55 ,1968,140,5.00,10000.00
2006.00,141537.00,Petrol,Manual,Second,18.9 ,998,67.1,5.00,1050.00
2013.00,51000.00,Diesel,Automatic,First,19.08 ,1582,126.32,5.00,5640.00
2019.00,29311.00,Diesel,Automatic,First,17.9 ,2143,170,5.00,50970.00
2016.00,31000.00,Diesel,Automatic,First,21.76 ,1995,190,5.00,29950.00
2014.00,80000.00,Diesel,Manual,Second,24.2 ,1498,98.6,7.00,4850.00
2016.00,33000.00,Diesel,Automatic,First,17.01 ,1582,126.2,5.00,14500.00
2011.00,71556.00,Petrol,Manual,First,17.0 ,1497,118,5.00,5500.00
2011.00,85000.00,Diesel,Manual,First,17.8 ,1399,68,5.00,3200.00
2016.00,91000.00,Diesel,Manual,First,26.59 ,1248,74,5.00,4500.00
